account_id,snapshot_date,industry,country,referral_source,tenure_days,total_active_subs,total_mrr,total_seats,max_seats,monthly_ratio,has_manual_renew,active_trials,had_downgrade_30,had_upgrade_30,had_downgrade_31_90,had_upgrade_31_90,primary_plan,enterprise_ratio,pro_ratio,days_since_last_action,unique_features_last_30d,unique_features_31_to_90d,breadth_decay_ratio,active_days_last_30d,activity_drop_ratio,total_usage_count_30d,avg_duration_last_30d,had_error_last_30d,tickets_last_30d,tickets_31_to_90d,escalated_last_90d,had_urgent_ticket_last_90d,avg_resolution_last_90d,latest_csat_score,target
A-20736a,2024-09-01,EdTech,IN,organic,169,2,4900,100,50,0.0,False,0,False,False,False,False,Pro,0.0,1.0,11,1,2,0.5,1,0.5,11,1793.0,1,0,1,0,0,47.0,5.0,0
A-22d9d2,2024-09-01,DevTools,FR,event,163,10,9094,176,58,0.5,True,1,False,False,False,False,Pro,0.1,0.7,9,3,6,0.5,3,0.429,29,3289.667,0,0,1,0,1,14.0,4.0,0
A-241e75,2024-09-01,EdTech,US,partner,60,2,2596,64,46,0.5,True,0,False,False,False,False,Basic,0.0,0.5,36,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-2446e3,2024-09-01,EdTech,IN,organic,235,3,8019,81,27,1.0,True,0,False,False,False,False,Pro,0.333,0.667,8,4,3,1.333,3,1.0,49,3370.75,1,0,0,0,0,0.0,5.0,0
A-249769,2024-09-01,Cybersecurity,US,event,129,7,13532,117,56,0.571,False,1,False,False,False,False,Basic,0.286,0.286,1,5,4,1.25,6,1.5,49,3001.5,1,0,1,0,0,16.0,3.0,0
A-271f46,2024-09-01,DevTools,US,event,570,6,9728,228,38,0.5,False,2,False,False,False,False,Basic,0.333,0.167,19,1,4,0.25,1,0.2,8,3000.0,0,0,0,0,0,0.0,4.0,0
A-2789e3,2024-09-01,FinTech,US,partner,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,3,3,3,1.0,3,1.0,32,1392.0,0,0,0,0,0,0.0,4.0,0
A-296d7c,2024-09-01,DevTools,DE,other,298,5,1297,67,24,0.4,True,1,False,False,False,False,Basic,0.0,0.2,56,0,3,0.0,0,0.0,0,0.0,0,0,2,0,1,50.0,3.0,0
A-297a2d,2024-09-01,HealthTech,UK,event,485,4,9000,117,36,0.25,True,1,False,True,False,False,Basic,0.25,0.25,82,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-2b9d3e,2024-09-01,EdTech,US,partner,455,6,2637,74,28,0.167,True,1,False,False,False,False,Basic,0.333,0.167,41,0,4,0.0,0,0.0,0,0.0,0,0,1,0,1,43.0,5.0,0
A-2bc93d,2024-09-01,HealthTech,US,event,537,9,27076,288,95,0.444,False,1,False,False,False,False,Enterprise,0.556,0.222,11,3,5,0.6,3,0.6,26,2620.0,0,0,0,0,0,0.0,4.0,0
A-2d1036,2024-09-01,FinTech,US,ads,79,5,35535,345,69,0.2,True,0,True,False,False,False,Enterprise,0.4,0.4,8,2,9,0.222,1,0.1,16,1176.0,1,0,1,0,0,50.0,5.0,0
A-2d4502,2024-09-01,FinTech,IN,event,125,4,11103,117,61,0.5,True,0,False,False,False,True,Enterprise,0.5,0.25,13,3,3,1.0,3,1.0,39,2695.0,0,0,0,0,0,0.0,5.0,0
A-2e3bad,2024-09-01,FinTech,CA,other,385,6,31415,366,61,0.5,True,1,False,False,False,False,Enterprise,0.5,0.333,14,2,2,1.0,2,1.0,14,2097.0,0,0,0,0,0,0.0,3.0,0
A-2ebb4b,2024-09-01,HealthTech,US,ads,475,9,28679,393,65,0.667,False,2,False,False,False,False,Basic,0.222,0.333,11,2,3,0.667,2,0.667,20,1304.0,0,0,0,0,0,0.0,3.0,0
A-2edab2,2024-09-01,HealthTech,US,event,289,7,6851,119,17,0.429,True,0,False,False,False,True,Basic,0.143,0.429,13,5,1,5.0,5,5.0,47,2473.2,0,0,1,0,0,12.0,3.0,0
A-2f6a32,2024-09-01,HealthTech,US,organic,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,13,4,4,1.0,4,1.0,34,3839.0,1,0,0,0,0,0.0,4.0,0
A-30b4ca,2024-09-01,EdTech,IN,organic,104,7,74304,602,86,0.714,True,1,False,False,False,False,Enterprise,0.571,0.286,29,1,4,0.25,1,0.333,7,693.0,0,0,0,0,0,0.0,4.0,1
A-313be3,2024-09-01,EdTech,US,partner,291,7,16703,338,56,0.286,True,3,False,True,False,False,Enterprise,0.571,0.429,23,2,3,0.667,2,0.667,30,5677.5,0,0,0,0,0,0.0,4.0,0
A-31ab9a,2024-09-01,FinTech,DE,organic,182,4,4459,110,73,0.5,False,1,False,False,False,False,Pro,0.25,0.5,12,2,4,0.5,2,0.5,19,3849.0,1,0,1,0,0,59.0,3.0,1
A-32728c,2024-09-01,DevTools,US,event,607,7,3700,140,20,0.429,False,2,False,False,False,False,Pro,0.286,0.429,0,2,4,0.5,2,0.5,24,5201.0,1,0,0,0,0,0.0,4.0,0
A-328bd0,2024-09-01,HealthTech,AU,partner,474,12,15097,281,39,0.583,True,1,False,False,False,False,Basic,0.167,0.333,5,4,5,0.8,4,0.8,42,2816.25,1,1,0,0,0,70.0,4.0,0
A-32fb14,2024-09-01,DevTools,US,event,544,7,4494,212,47,0.286,True,1,False,False,False,True,Basic,0.0,0.143,14,3,1,3.0,3,3.0,32,4146.667,0,0,2,0,1,41.5,5.0,0
A-331424,2024-09-01,DevTools,US,organic,300,5,6776,55,11,0.4,True,1,False,False,False,False,Enterprise,0.6,0.2,27,1,2,0.5,1,0.5,9,351.0,0,0,0,0,0,0.0,4.0,0
A-337bc1,2024-09-01,Cybersecurity,US,organic,410,4,15165,135,40,0.5,False,0,False,True,False,False,Enterprise,0.5,0.25,26,1,5,0.2,1,0.25,11,4301.0,1,0,0,0,0,0.0,5.0,0
A-342303,2024-09-01,EdTech,US,other,169,2,1695,45,28,0.5,False,0,False,False,False,False,Basic,0.0,0.5,4,2,0,0.0,2,0.0,18,1680.5,1,0,0,0,0,0.0,4.0,0
A-34d880,2024-09-01,Cybersecurity,AU,ads,143,7,19173,163,53,0.857,True,2,False,False,False,False,Enterprise,0.429,0.429,0,1,5,0.2,1,0.2,10,610.0,0,0,1,0,0,32.0,3.0,0
A-34ea2f,2024-09-01,HealthTech,US,organic,17,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,1,6,0.167,1,0.143,12,6804.0,0,0,1,0,1,70.0,4.0,0
A-35083d,2024-09-01,HealthTech,IN,partner,492,13,20526,320,48,0.538,True,3,False,False,False,True,Enterprise,0.385,0.308,0,6,1,6.0,6,6.0,72,2418.0,1,0,1,0,0,54.0,5.0,0
A-354f12,2024-09-01,FinTech,US,ads,126,2,6965,35,34,0.5,False,0,False,False,False,False,Enterprise,1.0,0.0,67,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,1
A-378b99,2024-09-01,EdTech,UK,ads,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,23,3,5,0.6,3,0.6,29,2058.0,1,1,1,0,0,27.5,3.0,0
A-3793ee,2024-09-01,Cybersecurity,CA,organic,530,6,16954,294,49,0.667,False,2,False,False,True,False,Enterprise,0.5,0.5,13,1,7,0.143,1,0.143,10,4630.0,0,0,2,0,0,57.0,4.0,0
A-37f969,2024-09-01,HealthTech,IN,partner,323,7,16989,231,51,0.714,True,0,False,False,False,False,Basic,0.286,0.286,24,2,2,1.0,2,1.0,23,5113.0,0,0,0,0,0,0.0,4.0,0
A-3932db,2024-09-01,HealthTech,CA,other,333,4,1577,141,58,1.0,False,1,False,False,False,False,Basic,0.0,0.25,1,1,5,0.2,1,0.2,8,3040.0,1,0,0,0,0,0.0,5.0,0
A-39868b,2024-09-01,FinTech,AU,partner,168,3,3753,27,9,0.0,True,0,False,False,False,False,Enterprise,0.667,0.0,7,1,2,0.5,1,0.5,13,4238.0,0,0,0,0,0,0.0,5.0,0
A-39b19f,2024-09-01,FinTech,US,partner,576,8,20990,260,55,0.75,True,0,False,False,False,False,Pro,0.25,0.75,3,2,7,0.286,2,0.333,20,1948.0,0,1,1,0,0,46.5,5.0,0
A-3a5ad8,2024-09-01,HealthTech,US,organic,271,8,11216,182,95,0.625,False,2,False,False,False,False,Basic,0.375,0.25,15,3,4,0.75,3,0.75,28,1702.0,1,0,0,0,0,0.0,4.0,0
A-3b37d9,2024-09-01,FinTech,US,event,583,6,14858,143,28,0.333,True,2,False,False,False,False,Enterprise,0.667,0.333,8,2,1,2.0,2,2.0,13,3049.5,1,0,0,0,0,0.0,4.0,0
A-3b5cd1,2024-09-01,FinTech,US,event,355,10,10542,206,55,0.7,True,2,False,False,False,True,Pro,0.3,0.5,9,1,1,1.0,1,1.0,12,5448.0,0,0,0,0,0,0.0,4.0,0
A-3be56b,2024-09-01,HealthTech,IN,event,311,11,16660,251,62,0.545,True,3,False,False,False,False,Enterprise,0.364,0.364,10,2,5,0.4,2,0.5,23,5227.0,1,0,0,0,0,0.0,4.0,0
A-3c1a3f,2024-09-01,DevTools,UK,event,372,8,9962,139,45,0.5,True,3,False,False,False,False,Basic,0.375,0.25,11,1,4,0.25,1,0.25,3,330.0,1,0,0,0,0,0.0,3.0,0
A-3cc791,2024-09-01,EdTech,US,other,235,7,6758,99,25,0.571,True,2,False,False,False,False,Basic,0.286,0.286,3,1,5,0.2,1,0.25,10,2190.0,0,0,2,1,0,35.5,5.0,0
A-3ce5b8,2024-09-01,FinTech,IN,ads,360,6,16498,292,189,0.333,False,0,False,False,False,False,Pro,0.333,0.5,2,2,3,0.667,2,0.5,17,2733.5,1,1,0,0,0,41.0,4.0,1
A-3d957b,2024-09-01,HealthTech,UK,other,150,5,9066,144,73,1.0,True,0,False,True,False,True,Enterprise,0.4,0.4,110,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-3f9cc0,2024-09-01,HealthTech,US,event,90,7,19940,162,30,0.571,True,1,False,False,True,True,Enterprise,0.571,0.0,28,1,3,0.333,1,0.25,5,1020.0,0,1,0,0,0,44.0,4.0,0
A-40906c,2024-09-01,EdTech,US,ads,158,5,24564,460,92,0.4,True,2,False,False,False,False,Basic,0.4,0.2,1,2,3,0.667,2,0.667,27,6981.5,0,0,1,0,0,5.0,5.0,0
A-40a557,2024-09-01,Cybersecurity,AU,partner,273,5,18572,128,55,0.6,False,0,False,False,False,False,Enterprise,0.6,0.2,12,3,3,1.0,3,1.0,35,1395.0,1,0,2,0,1,21.5,3.0,0
A-40de06,2024-09-01,Cybersecurity,US,event,482,12,21086,377,62,0.417,True,2,False,True,False,False,Pro,0.25,0.583,26,2,6,0.333,2,0.333,19,3039.5,0,0,0,0,0,0.0,4.0,0
A-417d2f,2024-09-01,Cybersecurity,IN,partner,425,8,18016,154,51,0.375,True,0,False,False,False,False,Basic,0.375,0.25,0,3,6,0.5,3,0.429,30,2029.333,0,0,0,0,0,0.0,5.0,0
A-425e76,2024-09-01,DevTools,UK,other,473,11,17111,269,71,0.727,True,0,False,False,False,False,Basic,0.273,0.273,9,2,3,0.667,2,0.667,19,3390.0,1,0,0,0,0,0.0,3.0,0
A-427b69,2024-09-01,FinTech,US,other,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,3,6,0.5,4,0.667,40,2184.0,1,0,0,0,0,0.0,3.0,0
A-42b791,2024-09-01,FinTech,AU,event,104,1,1421,29,29,1.0,False,0,False,False,False,False,Pro,0.0,1.0,40,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-42e5e1,2024-09-01,DevTools,US,ads,54,4,4048,75,53,0.5,False,1,False,True,True,False,Enterprise,0.5,0.25,6,3,3,1.0,3,0.75,24,1773.333,1,0,0,0,0,0.0,4.0,0
A-432483,2024-09-01,Cybersecurity,US,ads,573,7,23657,147,60,0.571,True,1,False,False,False,False,Enterprise,0.429,0.429,21,1,4,0.25,1,0.25,10,4460.0,0,0,0,0,0,0.0,0.0,0
A-439b2f,2024-09-01,DevTools,US,ads,193,5,522,40,22,0.4,True,1,False,False,False,False,Basic,0.2,0.2,30,1,3,0.333,1,0.333,11,4158.0,0,0,0,0,0,0.0,4.0,0
A-43a9e3,2024-09-01,FinTech,IN,other,381,8,10004,176,28,0.25,True,0,False,False,False,False,Basic,0.125,0.375,2,3,2,1.5,3,1.5,31,3148.333,1,0,1,0,0,35.0,3.0,0
A-4437e4,2024-09-01,Cybersecurity,US,event,351,13,15869,207,49,0.615,True,3,False,True,False,True,Enterprise,0.385,0.308,0,4,7,0.571,4,0.571,40,4277.5,1,0,1,0,0,37.0,3.0,0
A-443b7c,2024-09-01,Cybersecurity,US,other,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,6,7,2,3.5,5,2.5,85,2912.571,0,0,1,0,0,5.0,4.0,0
A-44dc83,2024-09-01,EdTech,FR,other,112,1,456,24,24,0.0,False,0,False,False,False,False,Basic,0.0,0.0,52,0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,0
A-45ce7a,2024-09-01,FinTech,US,ads,406,5,4728,88,22,0.8,True,1,False,False,False,False,Basic,0.2,0.4,24,1,4,0.25,1,0.25,9,4716.0,0,0,0,0,0,0.0,4.0,0
A-462d45,2024-09-01,Cybersecurity,US,partner,230,9,18973,295,89,0.556,True,1,False,False,False,False,Pro,0.222,0.556,2,2,2,1.0,2,1.0,22,1586.0,1,0,0,0,0,0.0,4.0,0
A-474ad4,2024-09-01,EdTech,US,organic,278,10,5365,161,53,0.5,True,2,False,False,False,False,Pro,0.1,0.5,0,4,4,1.0,4,1.0,37,1601.75,1,0,0,0,0,0.0,5.0,0
A-4814a3,2024-09-01,Cybersecurity,IN,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,3,1,4,0.25,1,0.25,10,5530.0,0,0,0,0,0,0.0,4.0,0
A-484819,2024-09-01,HealthTech,US,organic,558,7,17022,138,26,0.143,True,0,False,False,False,False,Enterprise,0.571,0.0,19,1,3,0.333,1,0.333,8,1960.0,1,1,0,0,0,66.0,4.0,0
A-49b828,2024-09-01,FinTech,IN,ads,485,11,26391,225,49,0.545,True,1,False,False,False,False,Enterprise,0.455,0.364,12,1,7,0.143,1,0.167,13,702.0,0,0,0,0,0,0.0,4.0,0
A-4a267b,2024-09-01,FinTech,US,other,119,4,7471,104,29,0.25,False,1,False,False,False,False,Basic,0.25,0.25,16,2,3,0.667,2,0.667,17,3391.0,1,0,0,0,0,0.0,5.0,0
A-4a4c2d,2024-09-01,DevTools,US,event,488,10,29268,540,54,0.5,True,2,False,False,False,False,Basic,0.2,0.2,3,4,6,0.667,4,0.667,45,2147.5,0,0,0,0,0,0.0,4.0,0
A-4ae22a,2024-09-01,EdTech,US,other,115,3,7060,40,28,0.333,True,0,False,False,False,False,Enterprise,0.667,0.333,34,0,1,0.0,0,0.0,0,0.0,0,1,0,0,1,9.0,3.0,0
A-4c38bc,2024-09-01,HealthTech,UK,event,176,11,29520,396,36,0.545,True,1,False,True,False,False,Basic,0.273,0.273,3,4,9,0.444,4,0.5,36,2917.0,1,0,1,0,0,66.0,4.0,0
A-4c56c9,2024-09-01,FinTech,US,partner,256,6,13619,112,49,0.5,True,1,False,False,False,False,Basic,0.333,0.167,4,6,3,2.0,6,2.0,53,3672.333,1,1,0,0,0,9.0,4.0,0
A-4c6f11,2024-09-01,FinTech,CA,organic,279,5,7586,134,35,0.6,True,0,False,False,False,False,Basic,0.2,0.2,3,1,3,0.333,1,0.333,11,2431.0,0,0,0,0,0,0.0,5.0,0
A-4e0e85,2024-09-01,DevTools,US,organic,359,6,4544,180,104,0.667,True,2,False,False,False,False,Enterprise,0.5,0.5,56,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
