account_id,snapshot_date,industry,country,referral_source,tenure_days,total_active_subs,total_mrr,total_seats,max_seats,monthly_ratio,has_manual_renew,active_trials,had_downgrade_30,had_upgrade_30,had_downgrade_31_90,had_upgrade_31_90,primary_plan,enterprise_ratio,pro_ratio,days_since_last_action,unique_features_last_30d,unique_features_31_to_90d,breadth_decay_ratio,active_days_last_30d,activity_drop_ratio,total_usage_count_30d,avg_duration_last_30d,had_error_last_30d,tickets_last_30d,tickets_31_to_90d,escalated_last_90d,had_urgent_ticket_last_90d,avg_resolution_last_90d,latest_csat_score,target
A-075038,2024-11-01,HealthTech,UK,ads,539,14,18909,440,103,0.5,True,3,False,False,False,False,Pro,0.143,0.5,2,5,12,0.417,5,0.385,52,2449.8,1,1,0,0,0,37.0,3.0,0
A-089363,2024-11-01,FinTech,AU,event,545,11,7373,176,40,0.545,True,4,False,False,False,False,Basic,0.273,0.364,2,4,1,4.0,4,4.0,42,4080.75,1,0,1,0,0,59.0,4.0,0
A-08e34e,2024-11-01,EdTech,US,event,127,7,10422,227,77,0.143,True,1,False,False,False,False,Basic,0.143,0.429,11,4,5,0.8,3,0.6,46,1960.75,1,0,0,0,0,0.0,3.0,0
A-09316c,2024-11-01,FinTech,AU,organic,51,4,29190,280,70,0.75,True,1,False,False,False,False,Basic,0.5,0.0,48,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,0
A-09540c,2024-11-01,Cybersecurity,CA,event,368,4,17152,268,67,0.75,True,0,False,False,False,False,Basic,0.25,0.0,12,3,2,1.5,3,1.5,26,3077.333,0,0,0,0,0,0.0,4.0,0
A-098560,2024-11-01,DevTools,UK,ads,377,10,11530,213,40,0.6,True,1,False,False,False,False,Basic,0.2,0.4,5,4,5,0.8,4,0.8,44,1719.5,1,0,0,0,0,0.0,3.0,0
A-0a282f,2024-11-01,DevTools,US,organic,66,10,14304,156,40,0.6,False,0,True,True,False,False,Enterprise,0.4,0.3,0,1,5,0.2,1,0.2,11,4565.0,0,1,0,0,0,18.0,4.0,0
A-0a62f5,2024-11-01,FinTech,UK,partner,51,2,3968,32,16,0.5,False,0,False,False,False,False,Enterprise,0.5,0.5,91,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-0aaf6e,2024-11-01,FinTech,US,organic,174,4,2269,90,37,0.5,True,2,False,False,False,False,Basic,0.0,0.5,3,3,4,0.75,3,0.75,39,2418.0,1,1,0,0,0,59.0,5.0,0
A-0baac2,2024-11-01,FinTech,DE,organic,155,3,12567,93,33,0.0,False,0,False,False,False,False,Enterprise,0.667,0.0,1,3,1,3.0,3,3.0,23,2071.667,1,0,1,0,0,40.0,5.0,0
A-0be015,2024-11-01,FinTech,US,event,17,1,361,19,19,0.0,False,0,False,False,False,False,Basic,0.0,0.0,9,4,5,0.8,4,0.8,47,4965.0,0,0,0,0,0,0.0,5.0,0
A-0cc442,2024-11-01,EdTech,US,organic,106,11,44025,555,97,0.727,True,2,False,False,True,True,Enterprise,0.455,0.182,4,4,6,0.667,4,0.571,36,2439.25,1,0,0,0,0,0.0,3.0,0
A-0dbdc6,2024-11-01,Cybersecurity,DE,other,628,8,25970,260,50,0.625,True,1,False,False,False,False,Enterprise,0.375,0.375,2,3,5,0.6,3,0.5,36,942.667,0,1,0,0,0,60.0,5.0,0
A-0e966d,2024-11-01,FinTech,IN,ads,129,8,9382,203,57,0.5,True,1,False,False,False,False,Pro,0.125,0.5,15,4,4,1.0,4,1.0,48,1968.5,0,0,1,1,0,22.0,5.0,0
A-0f3e88,2024-11-01,HealthTech,US,other,467,8,4958,122,24,0.75,True,0,False,False,False,False,Basic,0.125,0.125,0,4,6,0.667,4,0.8,46,2044.0,1,1,0,0,1,19.0,4.0,0
A-0f7d77,2024-11-01,FinTech,IN,partner,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,25,1,0,0.0,1,0.0,6,546.0,1,0,0,0,0,0.0,5.0,1
A-104f1a,2024-11-01,Cybersecurity,US,other,76,4,9163,232,123,0.75,True,1,False,False,False,False,Pro,0.0,1.0,13,1,3,0.333,1,0.333,5,1185.0,0,0,0,0,0,0.0,3.0,0
A-10b8da,2024-11-01,DevTools,US,partner,543,6,8787,116,34,0.5,True,1,False,False,False,False,Enterprise,0.5,0.333,4,4,1,4.0,3,3.0,34,2839.75,0,0,0,0,0,0.0,4.0,0
A-10b8f2,2024-11-01,HealthTech,DE,organic,660,11,28367,584,103,0.273,True,3,False,False,False,True,Basic,0.182,0.182,0,2,6,0.333,2,0.333,17,4801.5,0,0,0,0,0,0.0,3.0,0
A-117171,2024-11-01,HealthTech,FR,organic,50,2,8955,90,45,1.0,False,1,True,False,False,False,Enterprise,1.0,0.0,0,1,2,0.5,1,0.5,8,136.0,0,0,1,0,0,22.0,3.0,1
A-118d55,2024-11-01,Cybersecurity,US,organic,10,1,1592,8,8,1.0,False,0,False,True,False,False,Enterprise,1.0,0.0,19,3,6,0.5,3,0.5,32,4233.333,0,0,1,0,0,14.0,4.0,1
A-118f1c,2024-11-01,Cybersecurity,US,other,1,1,6368,32,32,0.0,False,0,False,False,False,False,Enterprise,1.0,0.0,27,1,3,0.333,1,0.333,8,512.0,0,0,0,0,0,0.0,3.0,0
A-13466a,2024-11-01,DevTools,AU,event,376,6,13343,142,65,0.5,True,1,False,False,False,False,Basic,0.5,0.0,2,2,0,0.0,2,0.0,13,1744.5,1,0,0,0,0,0.0,5.0,0
A-139c3b,2024-11-01,HealthTech,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,13,2,4,0.5,2,0.5,25,2544.5,0,0,1,0,1,11.0,4.0,0
A-149a69,2024-11-01,DevTools,US,event,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,76,0,1,0.0,0,0.0,0,0.0,0,1,3,0,0,27.0,4.0,0
A-151c9a,2024-11-01,FinTech,US,ads,644,5,14250,150,52,0.6,True,0,False,False,False,False,Pro,0.4,0.6,6,4,3,1.333,4,1.333,38,2639.75,1,0,0,0,0,0.0,3.0,0
A-157070,2024-11-01,FinTech,US,ads,358,14,23600,342,49,0.5,True,2,True,False,False,False,Pro,0.286,0.429,13,3,5,0.6,3,0.375,24,1694.0,0,0,0,0,0,0.0,4.0,0
A-158f4e,2024-11-01,FinTech,IN,other,609,10,28731,610,61,0.4,True,1,False,False,False,False,Pro,0.1,0.5,10,3,3,1.0,3,1.0,26,3832.333,1,0,1,0,0,67.0,4.0,0
A-1619f8,2024-11-01,DevTools,US,organic,165,3,11496,113,55,0.667,True,1,False,False,False,False,Basic,0.333,0.333,11,1,4,0.25,1,0.25,14,6832.0,0,0,0,0,0,0.0,5.0,0
A-180abf,2024-11-01,DevTools,US,event,445,5,29824,320,64,0.4,True,1,False,False,False,False,Basic,0.4,0.2,9,2,5,0.4,2,0.4,18,2983.5,0,0,0,0,0,0.0,3.0,0
A-186a44,2024-11-01,HealthTech,US,ads,452,8,7276,164,24,0.625,True,2,False,False,False,False,Basic,0.125,0.25,12,4,4,1.0,4,1.333,58,5679.75,0,0,0,0,0,0.0,3.0,0
A-1986ca,2024-11-01,HealthTech,IN,ads,641,7,27661,159,31,0.714,True,1,False,False,False,False,Enterprise,1.0,0.0,11,1,2,0.5,1,0.333,11,4367.0,0,0,2,0,0,51.5,3.0,0
A-19b2c8,2024-11-01,DevTools,IN,other,514,13,26703,287,33,0.538,True,1,False,False,False,True,Enterprise,0.462,0.231,20,1,4,0.25,1,0.2,5,2895.0,0,0,1,0,0,32.0,5.0,0
A-1ac5e0,2024-11-01,DevTools,US,event,12,1,627,33,33,0.0,False,0,False,False,False,False,Basic,0.0,0.0,3,4,6,0.667,3,0.6,36,1735.25,0,0,1,0,0,33.0,4.0,0
A-1b707d,2024-11-01,Cybersecurity,US,organic,476,6,8876,104,41,0.333,True,0,False,False,False,False,Basic,0.333,0.333,0,4,4,1.0,4,1.333,33,2004.75,1,1,0,0,0,32.0,4.0,0
A-1b7577,2024-11-01,Cybersecurity,US,other,5,1,1791,9,9,0.0,False,0,False,False,False,False,Enterprise,1.0,0.0,2,4,7,0.571,3,0.5,42,3608.0,1,0,0,0,0,0.0,3.0,0
A-1b9609,2024-11-01,EdTech,IN,ads,386,11,16810,215,49,0.455,True,1,False,False,False,False,Basic,0.364,0.273,11,3,2,1.5,3,1.5,50,5166.667,0,1,0,0,0,65.0,3.0,1
A-1d5444,2024-11-01,Cybersecurity,US,partner,288,12,29782,322,41,0.417,True,1,False,False,False,False,Basic,0.333,0.167,4,1,6,0.167,1,0.167,4,1864.0,0,0,0,0,0,0.0,4.0,0
A-1e1b80,2024-11-01,FinTech,CA,other,416,11,47697,553,53,0.545,True,2,False,False,False,False,Enterprise,0.545,0.182,5,5,5,1.0,5,1.0,49,1828.4,1,0,1,0,0,69.0,3.0,1
A-1e50e0,2024-11-01,Cybersecurity,DE,other,619,5,13295,174,98,0.6,True,1,False,False,False,False,Enterprise,0.6,0.4,11,1,2,0.5,1,1.0,12,6456.0,1,2,0,1,1,20.5,5.0,0
A-1e6fc3,2024-11-01,EdTech,FR,other,331,3,245,17,11,0.333,False,2,False,False,False,False,Basic,0.0,0.333,28,1,4,0.25,1,0.25,12,4992.0,0,0,0,0,0,0.0,3.0,0
A-1f0636,2024-11-01,EdTech,AU,partner,305,10,73815,1050,105,0.2,True,3,False,False,False,False,Basic,0.3,0.3,7,4,3,1.333,4,1.333,49,2685.25,1,0,1,0,0,17.0,3.0,0
A-1f0ac7,2024-11-01,HealthTech,UK,other,432,5,7491,153,47,0.6,True,1,False,False,False,False,Basic,0.2,0.4,10,2,4,0.5,2,0.4,17,1252.0,0,0,0,0,0,0.0,4.0,1
A-1f559b,2024-11-01,HealthTech,US,organic,424,10,11756,224,59,0.6,True,0,False,False,False,False,Basic,0.1,0.4,0,2,2,1.0,2,1.0,21,1680.0,1,0,0,0,0,0.0,4.0,0
A-1f7acb,2024-11-01,FinTech,UK,ads,453,8,46912,512,64,0.375,True,1,False,False,True,False,Basic,0.375,0.25,1,1,7,0.143,1,0.143,13,676.0,0,0,0,0,0,0.0,5.0,0
A-202b67,2024-11-01,HealthTech,US,organic,224,9,18168,192,61,0.667,True,0,False,False,False,False,Pro,0.333,0.444,6,3,3,1.0,3,1.0,29,2106.667,1,0,0,0,0,0.0,5.0,0
A-20736a,2024-11-01,EdTech,IN,organic,230,6,30575,325,64,0.667,False,1,True,False,False,False,Enterprise,0.5,0.5,18,1,2,0.5,1,0.5,6,2442.0,0,0,0,0,0,0.0,5.0,0
A-22d9d2,2024-11-01,DevTools,FR,event,224,12,13994,276,92,0.583,True,1,False,True,False,False,Pro,0.083,0.75,9,4,5,0.8,4,0.8,34,2872.0,1,1,0,1,1,4.0,3.0,0
A-241e75,2024-11-01,EdTech,US,partner,121,5,3594,96,46,0.4,True,0,False,False,True,False,Basic,0.0,0.4,15,1,1,1.0,1,1.0,8,3656.0,0,0,1,0,0,26.0,5.0,0
A-2446e3,2024-11-01,EdTech,IN,organic,296,6,18765,162,27,0.5,True,1,False,True,False,False,Enterprise,0.5,0.333,14,2,4,0.5,2,0.667,29,3600.0,0,1,0,0,0,8.0,4.0,0
A-249769,2024-11-01,Cybersecurity,US,event,190,11,15413,156,56,0.455,False,1,False,False,False,False,Basic,0.273,0.364,11,6,7,0.857,6,0.75,54,2725.667,0,1,0,0,0,63.0,5.0,0
A-271f46,2024-11-01,DevTools,US,event,631,7,10450,266,38,0.571,False,2,False,False,False,False,Basic,0.286,0.143,24,1,1,1.0,1,1.0,10,950.0,0,0,0,0,0,0.0,4.0,0
A-2789e3,2024-11-01,FinTech,US,partner,48,7,3652,99,33,0.571,True,1,True,True,False,False,Basic,0.286,0.0,1,6,5,1.2,5,1.0,73,2753.667,1,1,0,0,0,67.0,4.0,0
A-2922b6,2024-11-01,HealthTech,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,7,2,2,1.0,2,1.0,22,3600.0,0,1,0,0,1,27.0,4.0,0
A-296d7c,2024-11-01,DevTools,DE,other,359,5,1297,67,24,0.4,True,1,False,False,False,False,Basic,0.0,0.2,12,2,2,1.0,2,1.0,17,737.5,0,0,0,0,0,0.0,3.0,1
A-297a2d,2024-11-01,HealthTech,UK,event,546,4,9000,117,36,0.25,True,1,False,False,False,True,Basic,0.25,0.25,5,1,1,1.0,1,1.0,10,3050.0,0,0,0,0,0,0.0,3.0,0
A-2b9d3e,2024-11-01,EdTech,US,partner,516,6,2637,74,28,0.167,True,1,False,False,False,False,Basic,0.333,0.167,3,2,1,2.0,2,2.0,19,1106.0,1,0,0,0,0,0.0,5.0,0
A-2bc93d,2024-11-01,HealthTech,US,event,598,12,30679,345,95,0.417,True,1,False,False,False,True,Enterprise,0.5,0.167,14,1,6,0.167,1,0.167,10,5860.0,0,0,0,0,0,0.0,4.0,0
A-2d1036,2024-11-01,FinTech,US,ads,140,11,59961,759,69,0.364,True,0,False,False,False,False,Basic,0.273,0.364,11,4,3,1.333,3,1.5,36,3416.5,1,0,1,1,0,20.0,5.0,0
A-2d4502,2024-11-01,FinTech,IN,event,186,6,15481,206,67,0.5,True,1,False,False,False,False,Enterprise,0.5,0.167,1,1,5,0.2,1,0.2,12,2568.0,1,0,0,0,0,0.0,5.0,0
A-2e3bad,2024-11-01,FinTech,CA,other,446,9,44713,549,61,0.333,True,2,False,False,False,False,Enterprise,0.444,0.222,6,2,3,0.667,2,0.667,15,475.0,1,0,1,0,0,18.0,3.0,0
A-2e4581,2024-11-01,EdTech,US,partner,16,3,1078,88,66,0.667,True,1,False,False,False,False,Pro,0.0,1.0,3,1,7,0.143,1,0.143,5,480.0,0,0,0,0,0,0.0,3.0,1
A-2ebb4b,2024-11-01,HealthTech,US,ads,536,9,28679,393,65,0.667,False,2,False,False,False,False,Basic,0.222,0.333,2,4,2,2.0,5,2.5,47,2738.6,1,0,0,0,0,0.0,3.0,0
A-2edab2,2024-11-01,HealthTech,US,event,350,8,7174,136,17,0.375,True,0,False,False,False,False,Basic,0.125,0.375,8,2,4,0.5,2,0.5,17,1669.0,0,0,0,0,0,0.0,3.0,0
A-2f6a32,2024-11-01,HealthTech,US,organic,67,5,3466,113,33,0.4,False,1,False,False,False,False,Basic,0.0,0.4,13,2,7,0.286,2,0.222,16,3251.0,1,0,0,0,0,0.0,4.0,0
A-30b4ca,2024-11-01,EdTech,IN,organic,165,8,75938,688,86,0.625,True,1,False,False,False,False,Enterprise,0.5,0.25,26,1,4,0.25,1,0.2,11,3839.0,0,0,1,0,0,64.0,4.0,0
A-313be3,2024-11-01,EdTech,US,partner,352,8,16703,385,56,0.25,True,4,False,False,False,True,Enterprise,0.5,0.375,14,5,4,1.25,5,1.25,38,3000.8,1,0,0,0,0,0.0,4.0,0
A-31ab9a,2024-11-01,FinTech,DE,organic,243,5,7245,124,73,0.4,False,1,False,False,False,False,Enterprise,0.4,0.4,32,0,4,0.0,0,0.0,0,0.0,0,0,1,0,1,62.0,4.0,0
A-32728c,2024-11-01,DevTools,US,event,668,8,4498,182,42,0.375,False,2,False,False,False,False,Basic,0.25,0.375,59,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-328bd0,2024-11-01,HealthTech,AU,partner,535,12,15097,281,39,0.583,True,1,False,False,False,False,Basic,0.167,0.333,5,5,5,1.0,5,0.833,41,2067.2,1,0,2,0,0,67.5,4.0,0
A-32fb14,2024-11-01,DevTools,US,event,605,8,4988,238,47,0.375,True,1,False,False,False,True,Basic,0.0,0.125,75,0,3,0.0,0,0.0,0,0.0,0,0,1,0,0,7.0,4.0,0
A-331424,2024-11-01,DevTools,US,organic,361,5,6776,55,11,0.4,True,1,False,False,False,False,Enterprise,0.6,0.2,8,1,2,0.5,1,0.5,9,2709.0,0,0,0,0,0,0.0,4.0,0
A-337bc1,2024-11-01,Cybersecurity,US,organic,471,7,19379,281,86,0.571,True,2,False,False,True,True,Pro,0.286,0.429,13,4,3,1.333,3,1.0,39,3426.5,1,0,0,0,0,0.0,5.0,0
A-342303,2024-11-01,EdTech,US,other,230,2,1695,45,28,0.5,False,0,False,False,False,False,Basic,0.0,0.5,26,1,3,0.333,1,0.333,7,301.0,0,0,0,0,0,0.0,4.0,0
A-34d880,2024-11-01,Cybersecurity,AU,ads,204,9,20964,172,53,0.889,True,2,False,False,False,False,Enterprise,0.556,0.333,0,4,2,2.0,5,2.5,50,3577.8,1,1,0,0,0,64.0,3.0,0
A-34ea2f,2024-11-01,HealthTech,US,organic,78,8,6441,190,83,0.5,True,2,False,True,False,False,Basic,0.25,0.375,4,2,5,0.4,2,0.4,13,1743.5,0,1,0,0,0,25.0,4.0,0
A-35083d,2024-11-01,HealthTech,IN,partner,553,15,22682,364,48,0.533,True,3,False,False,False,False,Pro,0.333,0.4,17,4,7,0.571,4,0.5,53,5466.0,1,0,1,0,0,60.0,5.0,0
A-354f12,2024-11-01,FinTech,US,ads,187,3,8756,44,34,0.333,False,0,False,False,False,False,Enterprise,1.0,0.0,4,4,0,0.0,4,0.0,40,2789.5,0,0,0,0,0,0.0,4.0,0
A-378b99,2024-11-01,EdTech,UK,ads,61,6,3644,132,68,0.5,False,1,False,False,False,False,Pro,0.0,0.833,25,1,4,0.25,1,0.25,11,2871.0,0,0,1,0,0,39.0,3.0,0
A-3793ee,2024-11-01,Cybersecurity,CA,organic,591,7,26705,343,49,0.714,True,2,False,False,False,False,Enterprise,0.571,0.429,5,1,2,0.5,1,0.5,8,2560.0,0,0,0,0,0,0.0,4.0,0
A-37f969,2024-11-01,HealthTech,IN,partner,384,8,22959,261,51,0.625,True,0,False,False,False,True,Basic,0.375,0.25,30,1,3,0.333,1,0.333,11,3817.0,0,0,0,0,0,0.0,4.0,1
A-3932db,2024-11-01,HealthTech,CA,other,394,7,7122,215,58,0.714,False,2,False,False,False,True,Basic,0.286,0.286,0,3,4,0.75,3,0.75,29,3509.333,0,0,1,0,0,61.0,5.0,0
A-396e5f,2024-11-01,Cybersecurity,CA,other,30,7,7829,133,53,0.429,True,1,True,True,False,False,Enterprise,0.429,0.429,10,3,5,0.6,3,0.6,32,2166.333,0,0,1,0,1,29.0,4.0,1
A-39868b,2024-11-01,FinTech,AU,partner,229,4,4194,36,9,0.25,True,0,False,True,False,False,Enterprise,0.5,0.25,3,2,4,0.5,2,0.5,17,2297.0,1,0,0,0,0,0.0,5.0,0
A-39b19f,2024-11-01,FinTech,US,partner,637,10,20990,326,55,0.7,True,2,False,False,False,False,Pro,0.4,0.6,18,1,5,0.2,1,0.2,9,1449.0,0,1,1,1,0,54.0,5.0,0
A-3a5ad8,2024-11-01,HealthTech,US,organic,332,9,11216,191,95,0.667,True,3,False,False,False,True,Enterprise,0.444,0.222,6,1,4,0.25,1,0.25,13,2301.0,0,0,1,0,0,65.0,4.0,0
A-3a7284,2024-11-01,FinTech,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,3,5,0.6,2,0.4,35,2090.333,0,0,1,0,1,67.0,4.0,0
A-3b37d9,2024-11-01,FinTech,US,event,644,6,14858,143,28,0.333,True,2,False,False,False,False,Enterprise,0.667,0.333,7,1,1,1.0,2,2.0,28,7968.0,0,0,1,0,0,28.0,4.0,0
A-3b5cd1,2024-11-01,FinTech,US,event,416,10,10542,206,55,0.7,True,2,False,False,False,False,Pro,0.3,0.5,3,3,6,0.5,3,0.6,30,3334.667,1,0,0,0,0,0.0,4.0,0
A-3be56b,2024-11-01,HealthTech,IN,event,372,11,16660,251,62,0.545,True,3,False,False,False,False,Enterprise,0.364,0.364,21,1,4,0.25,1,0.25,10,540.0,0,0,0,0,0,0.0,4.0,0
A-3c1a3f,2024-11-01,DevTools,UK,event,433,12,14909,232,82,0.417,True,3,False,False,False,False,Enterprise,0.417,0.25,22,2,5,0.4,2,0.4,26,4469.0,1,0,0,0,0,0.0,3.0,0
A-3cc791,2024-11-01,EdTech,US,other,296,7,6758,99,25,0.571,True,2,False,False,False,False,Basic,0.286,0.286,16,3,2,1.5,3,1.5,31,2055.667,1,0,1,0,1,58.0,3.0,0
A-3ce5b8,2024-11-01,FinTech,IN,ads,421,9,16650,336,189,0.444,False,2,False,False,False,False,Pro,0.333,0.444,27,1,4,0.25,1,0.25,7,3248.0,0,1,1,0,0,45.5,3.0,0
A-3d957b,2024-11-01,HealthTech,UK,other,211,6,11852,158,73,0.833,True,0,False,False,False,True,Enterprise,0.5,0.333,12,1,0,0.0,1,0.0,14,2772.0,0,0,0,0,0,0.0,3.0,0
A-3f9cc0,2024-11-01,HealthTech,US,event,151,7,19940,162,30,0.571,True,1,False,False,False,False,Enterprise,0.571,0.0,32,0,8,0.0,0,0.0,0,0.0,0,0,1,0,0,44.0,4.0,0
A-40906c,2024-11-01,EdTech,US,ads,219,8,32568,736,92,0.625,True,2,False,False,False,False,Basic,0.25,0.25,6,3,3,1.0,3,1.0,36,4443.667,1,3,0,0,1,45.0,4.0,0
A-40a557,2024-11-01,Cybersecurity,AU,partner,334,6,18572,146,55,0.5,False,1,False,False,False,False,Enterprise,0.5,0.333,7,3,4,0.75,3,0.75,20,2254.0,0,1,0,0,1,1.0,3.0,0
A-40de06,2024-11-01,Cybersecurity,US,event,543,15,28330,493,62,0.4,True,2,False,False,False,True,Pro,0.267,0.467,3,3,5,0.6,3,0.6,42,1881.333,1,0,0,0,0,0.0,4.0,0
A-410e86,2024-11-01,FinTech,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,13,2,2,1.0,2,1.0,16,3076.5,1,0,0,0,0,0.0,3.0,0
A-417d2f,2024-11-01,Cybersecurity,IN,partner,486,14,20042,270,51,0.429,True,2,False,False,False,False,Basic,0.286,0.286,1,3,7,0.429,4,0.571,35,2302.75,1,0,0,0,0,0.0,5.0,0
A-425e76,2024-11-01,DevTools,UK,other,534,11,17111,269,71,0.727,True,0,False,False,False,False,Basic,0.273,0.273,7,1,6,0.167,1,0.167,12,3792.0,0,0,0,0,0,0.0,3.0,0
A-427b69,2024-11-01,FinTech,US,other,70,4,6889,78,26,0.25,True,1,False,False,False,False,Pro,0.25,0.75,62,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-42b791,2024-11-01,FinTech,AU,event,165,3,16859,131,75,0.667,True,0,False,False,False,False,Basic,0.333,0.333,24,1,1,1.0,1,1.0,10,5130.0,0,0,0,0,0,0.0,3.0,0
A-42e5e1,2024-11-01,DevTools,US,ads,115,6,8426,119,53,0.5,False,2,False,False,False,False,Enterprise,0.5,0.167,1,2,4,0.5,3,0.75,26,3244.667,1,0,0,0,0,0.0,4.0,0
A-432483,2024-11-01,Cybersecurity,US,ads,634,8,24294,160,60,0.5,True,1,False,False,False,False,Pro,0.375,0.5,20,2,3,0.667,2,0.667,17,1909.5,1,0,1,0,1,51.0,4.0,0
A-439b2f,2024-11-01,DevTools,US,ads,254,5,522,40,22,0.4,True,1,False,False,False,False,Basic,0.2,0.2,91,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,1
A-43a9e3,2024-11-01,FinTech,IN,other,442,8,10004,176,28,0.25,True,0,False,False,False,False,Basic,0.125,0.375,5,1,6,0.167,1,0.167,11,847.0,1,0,0,0,0,0.0,3.0,0
